OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.502	0.504333	0.513	0.762667	0
0.501	0.504667	0.514333	0.766	0
0.501	0.503333	0.509333	0.739667	0
0.501667	0.503	0.509333	0.740667	0
0.502	0.504333	0.512667	0.761667	0
0.500667	0.503333	0.512	0.755	0
0.501333	0.504333	0.510333	0.754333	0
0.501	0.503667	0.51	0.750333	0
0.501333	0.504333	0.515	0.765667	0
0.502	0.504667	0.511	0.759	0
0.501667	0.504667	0.516333	0.768333	0
0.500333	0.502667	0.522	0.770333	0
0.501	0.503	0.509667	0.738	0
0.501333	0.503	0.514333	0.763333	0
0.500333	0.503	0.521	0.769333	0
0.501667	0.504	0.512667	0.760667	0
0.501	0.503	0.507	0.735667	0
0.501333	0.504667	0.511333	0.758667	0
0.502333	0.505667	0.516667	0.771333	0
0.501667	0.505333	0.51	0.754	0
0.502	0.503333	0.517	0.768333	0
0.500667	0.503333	0.507667	0.736667	0
0.501	0.503333	0.51	0.749	0
0.500333	0.504333	0.509333	0.737333	0
0.500667	0.503	0.514333	0.761	1
0.501333	0.504	0.519667	0.774667	0
0.500667	0.504333	0.514	0.760333	0
0.501333	0.504	0.515667	0.765	0
0.502333	0.503667	0.507667	0.737667	0
0.502	0.503	0.508333	0.738667	0
0.501	0.503667	0.513	0.760333	0
0.501	0.504333	0.51	0.752333	0
0.501	0.503333	0.508667	0.737667	0
0.501333	0.505	0.512	0.759	0
0.501333	0.503667	0.510333	0.753333	0
0.501667	0.503333	0.510333	0.752667	0
0.501	0.504	0.519333	0.773333	0
0.500667	0.503333	0.523	0.771333	0
0.501	0.503667	0.512667	0.757333	0
0.501667	0.504333	0.513	0.761333	0
0.501333	0.503333	0.508333	0.738	0
0.501	0.503	0.512333	0.756	0
0.501333	0.503	0.509	0.738667	0
0.501	0.502667	0.521	0.769333	0
0.501	0.503	0.522667	0.771667	0
0.501333	0.502667	0.521667	0.770667	0
0.500333	0.504	0.514667	0.758	0
0.502667	0.506	0.516333	0.770667	0
0.502	0.506333	0.517333	0.773333	0
0.501333	0.505	0.513	0.761333	0
0.501667	0.504	0.513667	0.762667	0
0.501667	0.504333	0.514333	0.764	0
0.501333	0.504	0.515333	0.763667	0
0.501333	0.504	0.512333	0.758	0
0.501333	0.503667	0.508667	0.739667	0
0.501667	0.505667	0.513667	0.763667	0
0.500667	0.505667	0.514333	0.765333	0
0.501	0.505	0.514333	0.766333	0
0.501333	0.506667	0.516667	0.769	0
0.500333	0.505	0.514667	0.764667	0
0.501333	0.504333	0.515667	0.766	0
0.500667	0.503	0.522333	0.770667	0
0.501333	0.504	0.519333	0.773667	0
0.501667	0.503667	0.513667	0.761667	0
0.501	0.503	0.509333	0.737667	0
0.500667	0.503333	0.520667	0.767333	0
0.502	0.504333	0.510667	0.757	0
0.502	0.503667	0.516333	0.766667	0
0.502	0.503	0.517	0.767667	0
0.502667	0.504	0.516	0.767667	0
0.501667	0.503667	0.516667	0.768	0
0.502	0.506333	0.517	0.771333	0
0.501667	0.506667	0.516667	0.771333	0
0.500667	0.505	0.514	0.763	0
0.501333	0.502667	0.510667	0.749333	0
0.500333	0.503667	0.512333	0.751667	0
0.501333	0.504333	0.519	0.774	0
0.501333	0.505	0.517667	0.772	0
0.501	0.504667	0.518667	0.771	0
0.501333	0.504	0.516	0.765667	0
0.500667	0.504667	0.517667	0.769667	0
0.501	0.505	0.517333	0.770333	0
0.501	0.505333	0.517333	0.771333	0
0.501333	0.504	0.512667	0.759333	0
0.501	0.504	0.512667	0.759	0
0.502	0.504333	0.516667	0.770333	0
0.501333	0.503667	0.509667	0.750667	0
0.501	0.503333	0.511	0.752	0
0.501667	0.504333	0.511	0.758333	0
0.502	0.504333	0.507	0.736333	0
0.501	0.503667	0.519667	0.773333	0
0.501333	0.504	0.519	0.772333	0
0.502	0.504333	0.518333	0.771333	0
0.501	0.503333	0.511667	0.756	0
0.501333	0.502667	0.509333	0.738	0
0.502	0.504667	0.518667	0.773333	0
0.501	0.504333	0.519	0.773333	0
0.502	0.506	0.517333	0.772	0
0.501333	0.503667	0.509333	0.74	0
0.502	0.503667	0.507333	0.737	0
